=== Run information ===

Scheme:       weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1
Relation:     final_train
Instances:    40000
Attributes:   658
              [list of attributes omitted]
Test mode:    evaluate on training data

=== Classifier model (full training set) ===

RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

Time taken to build model: 751.52 seconds

=== Predictions on training set ===

inst#,actual,predicted,error,prediction
10462,1:negative,1:negative,,0.74
10463,2:positive,2:positive,,0.92
10464,3:neutral,3:neutral,,0.72
10465,3:neutral,3:neutral,,0.75
10466,2:positive,2:positive,,0.79
10467,2:positive,2:positive,,0.91
10468,2:positive,2:positive,,0.82
10469,2:positive,2:positive,,0.93
10470,2:positive,2:positive,,0.97
10471,2:positive,2:positive,,0.74
10472,2:positive,2:positive,,0.91
10473,2:positive,2:positive,,0.84
10474,2:positive,2:positive,,0.94
10475,3:neutral,3:neutral,,0.77
10476,2:positive,2:positive,,0.82
10477,1:negative,1:negative,,0.85
10478,3:neutral,3:neutral,,0.76
10479,2:positive,2:positive,,0.86
10480,2:positive,2:positive,,0.89
10481,3:neutral,3:neutral,,0.64
10482,1:negative,1:negative,,0.88
10483,2:positive,2:positive,,0.93
10484,2:positive,2:positive,,0.82
10485,1:negative,1:negative,,0.84
10486,3:neutral,3:neutral,,0.73
10487,2:positive,2:positive,,0.86
10488,3:neutral,3:neutral,,0.7
10489,1:negative,1:negative,,0.82
10490,1:negative,1:negative,,0.9
10491,2:positive,2:positive,,0.72
10492,2:positive,2:positive,,0.85
10493,2:positive,2:positive,,0.95
10494,2:positive,2:positive,,0.88
10495,1:negative,1:negative,,0.85
10496,1:negative,1:negative,,0.91
10497,3:neutral,3:neutral,,0.73
10498,2:positive,2:positive,,0.9
10499,1:negative,1:negative,,0.7
10500,1:negative,1:negative,,0.73
10501,3:neutral,3:neutral,,0.65
10502,2:positive,2:positive,,0.86
10503,2:positive,2:positive,,0.86
10504,2:positive,2:positive,,0.81
10505,2:positive,2:positive,,0.91
10506,2:positive,2:positive,,0.89
10507,1:negative,1:negative,,0.8
10508,2:positive,2:positive,,0.96
10509,1:negative,1:negative,,0.86
10510,2:positive,2:positive,,0.85
10511,2:positive,2:positive,,0.91
10512,1:negative,1:negative,,0.82
10513,2:positive,2:positive,,0.89
10514,1:negative,1:negative,,0.72
10515,2:positive,2:positive,,0.98
10516,1:negative,1:negative,,0.7
10517,2:positive,2:positive,,0.94
10518,1:negative,1:negative,,0.7
10519,2:positive,2:positive,,0.91
10520,1:negative,1:negative,,0.87
10521,2:positive,2:positive,,0.83
10522,2:positive,2:positive,,0.84
10523,2:positive,2:positive,,0.88
10524,1:negative,1:negative,,0.82
10525,2:positive,2:positive,,0.88
10526,1:negative,1:negative,,0.86
10527,3:neutral,3:neutral,,0.66
10528,3:neutral,3:neutral,,0.69
10529,2:positive,2:positive,,0.94
10530,2:positive,2:positive,,0.95
10531,2:positive,2:positive,,0.97
10532,2:positive,2:positive,,0.88
10533,3:neutral,3:neutral,,0.69
10534,2:positive,2:positive,,0.83
10535,1:negative,1:negative,,0.87
10536,1:negative,1:negative,,0.65
10537,2:positive,2:positive,,0.86
10538,2:positive,2:positive,,0.95
10539,1:negative,1:negative,,0.698
10540,1:negative,1:negative,,0.85
10541,2:positive,2:positive,,0.91
10542,2:positive,2:positive,,0.93
10543,2:positive,2:positive,,0.88
10544,2:positive,2:positive,,0.94
10545,2:positive,2:positive,,0.84
10546,1:negative,1:negative,,0.76
10547,2:positive,2:positive,,0.86
10548,2:positive,2:positive,,0.92
10549,3:neutral,3:neutral,,0.72
10550,2:positive,2:positive,,0.81
10551,2:positive,2:positive,,0.95
10552,2:positive,2:positive,,0.82
10553,2:positive,2:positive,,0.88
10554,2:positive,2:positive,,0.8
10555,3:neutral,3:neutral,,0.66
10556,2:positive,2:positive,,0.97
10557,2:positive,2:positive,,0.92
10558,2:positive,2:positive,,0.83
10559,2:positive,2:positive,,0.85
10560,3:neutral,3:neutral,,0.61
10561,1:negative,1:negative,,0.82
10562,1:negative,1:negative,,0.87
10563,1:negative,1:negative,,0.87
10564,2:positive,2:positive,,0.92
10565,3:neutral,3:neutral,,0.71
10566,1:negative,1:negative,,0.71
10567,2:positive,2:positive,,0.8
10568,1:negative,1:negative,,0.95
10569,2:positive,2:positive,,0.87
10570,2:positive,2:positive,,0.88
10571,3:neutral,3:neutral,,0.75
10572,2:positive,2:positive,,0.86
10573,3:neutral,3:neutral,,0.79
10574,1:negative,1:negative,,0.75
10575,1:negative,1:negative,,0.86
10576,1:negative,1:negative,,0.86
10577,3:neutral,3:neutral,,0.76
10578,2:positive,2:positive,,0.88
10579,1:negative,1:negative,,0.88
10580,2:positive,2:positive,,0.81
10581,2:positive,2:positive,,0.89
10582,2:positive,2:positive,,0.93
10583,2:positive,2:positive,,0.89
10584,2:positive,2:positive,,0.97
10585,3:neutral,3:neutral,,0.77
10586,3:neutral,3:neutral,,0.69
10587,2:positive,2:positive,,0.89
10588,1:negative,1:negative,,0.76
10589,2:positive,2:positive,,0.86
10590,3:neutral,3:neutral,,0.73
10591,2:positive,2:positive,,0.79
10592,2:positive,2:positive,,0.77
10593,1:negative,1:negative,,0.93
10594,2:positive,2:positive,,0.84
10595,1:negative,1:negative,,0.81
10596,2:positive,2:positive,,0.83
10597,3:neutral,3:neutral,,0.79
10598,1:negative,1:negative,,0.73
10599,1:negative,1:negative,,0.82
10600,3:neutral,3:neutral,,0.77
10601,1:negative,1:negative,,0.77
10602,3:neutral,3:neutral,,0.78
10603,2:positive,2:positive,,0.87
10604,2:positive,2:positive,,0.99
10605,3:neutral,3:neutral,,0.71
10606,1:negative,1:negative,,0.93
10607,3:neutral,3:neutral,,0.72
10608,1:negative,1:negative,,0.8
10609,2:positive,2:positive,,0.83
10610,1:negative,1:negative,,0.79
10611,2:positive,2:positive,,0.99
10612,2:positive,2:positive,,0.79
10613,1:negative,1:negative,,0.91
10614,3:neutral,3:neutral,,0.72
10615,2:positive,2:positive,,0.87
10616,2:positive,2:positive,,0.9
10617,2:positive,2:positive,,0.92
10618,2:positive,2:positive,,0.97
10619,3:neutral,3:neutral,,0.77
10620,1:negative,1:negative,,0.8
10621,3:neutral,3:neutral,,0.74
10622,2:positive,2:positive,,0.89
10623,2:positive,2:positive,,0.88
10624,1:negative,1:negative,,0.73
10625,2:positive,2:positive,,0.96
10626,3:neutral,3:neutral,,0.72
10627,3:neutral,3:neutral,,0.72
10628,2:positive,2:positive,,0.96
10629,1:negative,1:negative,,0.87
10630,2:positive,2:positive,,0.87
10631,1:negative,1:negative,,0.84
10632,2:positive,2:positive,,0.85
10633,2:positive,2:positive,,0.92
10634,2:positive,2:positive,,0.99
10635,1:negative,1:negative,,0.91
10636,2:positive,2:positive,,0.88
10637,1:negative,1:negative,,0.9
10638,2:positive,2:positive,,0.98
10639,1:negative,1:negative,,0.9
10640,2:positive,2:positive,,0.97
10641,2:positive,2:positive,,0.91
10642,2:positive,2:positive,,0.96
10643,1:negative,1:negative,,0.67
10644,2:positive,2:positive,,0.87
10645,2:positive,2:positive,,0.97
10646,2:positive,2:positive,,0.9
10647,3:neutral,3:neutral,,0.69
10648,2:positive,2:positive,,0.9
10649,2:positive,2:positive,,0.87
10650,3:neutral,3:neutral,,0.62
10651,1:negative,1:negative,,0.78
10652,1:negative,1:negative,,0.78
10653,2:positive,2:positive,,0.78
10654,3:neutral,3:neutral,,0.72
10655,2:positive,2:positive,,0.609
10656,1:negative,1:negative,,0.85
10657,3:neutral,3:neutral,,0.77
10658,1:negative,1:negative,,0.84
10659,2:positive,2:positive,,0.86
10660,2:positive,2:positive,,0.86
10661,1:negative,1:negative,,0.84
10662,2:positive,2:positive,,0.88
10663,3:neutral,3:neutral,,0.76
10664,2:positive,2:positive,,0.97
10665,2:positive,2:positive,,0.87
10666,2:positive,2:positive,,0.75
10667,3:neutral,3:neutral,,0.74
10668,1:negative,1:negative,,0.8
10669,2:positive,2:positive,,0.9
10670,2:positive,2:positive,,0.96
10671,2:positive,2:positive,,0.87
10672,1:negative,1:negative,,0.83
10673,3:neutral,3:neutral,,0.71
10674,3:neutral,3:neutral,,0.64
10675,1:negative,1:negative,,0.8
10676,2:positive,2:positive,,0.78
10677,1:negative,1:negative,,0.78
10678,2:positive,2:positive,,0.93
10679,1:negative,1:negative,,0.7
10680,3:neutral,3:neutral,,0.578
10681,2:positive,2:positive,,0.81
10682,1:negative,1:negative,,0.73
10683,2:positive,2:positive,,0.87
10684,1:negative,1:negative,,0.79
10685,1:negative,1:negative,,0.85
10686,1:negative,1:negative,,0.84
10687,3:neutral,3:neutral,,0.65
10688,2:positive,2:positive,,0.95
10689,1:negative,1:negative,,0.78
10690,2:positive,2:positive,,0.87
10691,2:positive,2:positive,,0.91
10692,2:positive,2:positive,,0.94
10693,2:positive,2:positive,,0.86
10694,1:negative,1:negative,,0.83
10695,2:positive,2:positive,,0.91
10696,1:negative,1:negative,,0.67
10697,2:positive,2:positive,,0.75
10698,1:negative,1:negative,,0.78
10699,2:positive,2:positive,,0.88
10700,3:neutral,3:neutral,,0.77
10701,2:positive,2:positive,,0.732
10702,2:positive,2:positive,,0.9
10703,2:positive,2:positive,,0.92
10704,3:neutral,3:neutral,,0.78
10705,2:positive,2:positive,,0.77
10706,2:positive,2:positive,,0.93
10707,1:negative,1:negative,,0.86
10708,1:negative,1:negative,,0.64
10709,2:positive,2:positive,,0.9
10710,2:positive,2:positive,,0.98
10711,2:positive,2:positive,,0.88
10712,2:positive,2:positive,,0.92
10713,2:positive,2:positive,,0.86
10714,2:positive,2:positive,,0.8
10715,2:positive,2:positive,,0.86
10716,1:negative,1:negative,,0.751
10717,3:neutral,3:neutral,,0.72
10718,2:positive,2:positive,,0.88
10719,2:positive,2:positive,,0.99
10720,2:positive,2:positive,,0.92
10721,1:negative,1:negative,,0.8
10722,1:negative,1:negative,,0.81
10723,2:positive,2:positive,,0.85
10724,1:negative,1:negative,,0.74
10725,2:positive,2:positive,,0.856
10726,2:positive,2:positive,,0.91
10727,2:positive,2:positive,,0.94
10728,1:negative,1:negative,,0.93
10729,2:positive,2:positive,,0.88
10730,1:negative,2:positive,+,0.609
10731,3:neutral,3:neutral,,0.75
10732,2:positive,2:positive,,0.84
10733,2:positive,2:positive,,0.95
10734,2:positive,2:positive,,0.93
10735,1:negative,1:negative,,0.74
10736,3:neutral,3:neutral,,0.7
10737,1:negative,1:negative,,0.88
10738,2:positive,2:positive,,0.9
10739,2:positive,2:positive,,0.87
10740,2:positive,2:positive,,0.96
10741,2:positive,2:positive,,0.93
10742,2:positive,2:positive,,0.97
10743,2:positive,2:positive,,0.9
10744,2:positive,2:positive,,0.87
10745,3:neutral,3:neutral,,0.69
10746,2:positive,2:positive,,0.99
10747,2:positive,2:positive,,0.84
10748,2:positive,2:positive,,0.89
10749,2:positive,2:positive,,0.82
10750,1:negative,1:negative,,0.71
10751,2:positive,2:positive,,0.83
10752,2:positive,2:positive,,0.9
10753,2:positive,2:positive,,0.96
10754,2:positive,2:positive,,1
10755,2:positive,2:positive,,0.85
10756,2:positive,2:positive,,0.87
10757,2:positive,2:positive,,0.98
10758,2:positive,2:positive,,0.95
10759,2:positive,2:positive,,0.98
10760,2:positive,2:positive,,0.92
10761,2:positive,2:positive,,0.96
10762,2:positive,2:positive,,0.87
10763,1:negative,1:negative,,0.78
10764,2:positive,2:positive,,0.85
10765,2:positive,2:positive,,0.95
10766,1:negative,1:negative,,0.81
10767,2:positive,2:positive,,0.86
10768,3:neutral,3:neutral,,0.75
10769,2:positive,2:positive,,0.875
10770,3:neutral,3:neutral,,0.73
10771,2:positive,2:positive,,0.85
10772,3:neutral,3:neutral,,0.81
10773,1:negative,1:negative,,0.93
10774,1:negative,1:negative,,0.8
10775,2:positive,2:positive,,0.8
10776,2:positive,2:positive,,0.91
10777,3:neutral,3:neutral,,0.74
10778,2:positive,2:positive,,0.72
10779,2:positive,2:positive,,0.93
10780,1:negative,1:negative,,0.79
10781,1:negative,1:negative,,0.61
10782,2:positive,2:positive,,0.86
10783,2:positive,2:positive,,0.98
10784,2:positive,2:positive,,0.89
10785,2:positive,2:positive,,0.82
10786,1:negative,1:negative,,0.72
10787,2:positive,2:positive,,0.87
10788,3:neutral,3:neutral,,0.7
10789,3:neutral,3:neutral,,0.68
10790,1:negative,1:negative,,0.71
10791,1:negative,1:negative,,0.81
10792,2:positive,2:positive,,0.85
10793,2:positive,2:positive,,0.8
10794,2:positive,2:positive,,0.92
10795,2:positive,2:positive,,0.87
10796,2:positive,2:positive,,0.93
10797,2:positive,2:positive,,0.77
10798,1:negative,1:negative,,0.94
10799,2:positive,2:positive,,0.91
10800,2:positive,2:positive,,0.81
10801,3:neutral,3:neutral,,0.78
10802,2:positive,2:positive,,0.87
10803,2:positive,2:positive,,0.73
10804,3:neutral,3:neutral,,0.82
10805,1:negative,1:negative,,0.79
10806,1:negative,1:negative,,0.86
10807,2:positive,2:positive,,0.88
10808,2:positive,2:positive,,0.88
10809,2:positive,2:positive,,0.83
10810,1:negative,1:negative,,0.88
10811,1:negative,1:negative,,0.83
10812,2:positive,2:positive,,0.92
10813,2:positive,2:positive,,0.85
10814,2:positive,2:positive,,0.77
10815,1:negative,1:negative,,0.79
10816,2:positive,2:positive,,0.77
10817,1:negative,1:negative,,0.88
10818,2:positive,2:positive,,0.83
10819,2:positive,2:positive,,0.67
10820,1:negative,1:negative,,0.88
10821,2:positive,2:positive,,0.77
10822,2:positive,2:positive,,0.92
10823,2:positive,2:positive,,0.88
10824,2:positive,2:positive,,0.74
10825,2:positive,2:positive,,0.94
10826,1:negative,1:negative,,0.82
10827,1:negative,1:negative,,0.68
10828,2:positive,2:positive,,0.88
10829,2:positive,2:positive,,0.9
10830,3:neutral,3:neutral,,0.74
10831,2:positive,2:positive,,0.98
10832,1:negative,1:negative,,0.93
10833,1:negative,1:negative,,0.87
10834,1:negative,1:negative,,0.76
10835,2:positive,2:positive,,0.83
10836,2:positive,2:positive,,0.89
10837,2:positive,2:positive,,0.91
10838,2:positive,2:positive,,0.9
10839,3:neutral,3:neutral,,0.79
10840,2:positive,2:positive,,0.87
10841,1:negative,1:negative,,0.76
10842,3:neutral,3:neutral,,0.73
10843,3:neutral,3:neutral,,0.66
10844,1:negative,1:negative,,0.84
10845,2:positive,2:positive,,0.92
10846,1:negative,1:negative,,0.89
10847,2:positive,2:positive,,0.86
10848,1:negative,1:negative,,0.78
10849,1:negative,1:negative,,0.9
10850,2:positive,2:positive,,0.85
10851,2:positive,2:positive,,0.88
10852,1:negative,1:negative,,0.86
10853,2:positive,2:positive,,0.83
10854,2:positive,2:positive,,0.9
10855,1:negative,1:negative,,0.77
10856,3:neutral,3:neutral,,0.63
10857,2:positive,2:positive,,0.87
10858,1:negative,1:negative,,0.74
10859,2:positive,2:positive,,0.79
10860,2:positive,2:positive,,0.92
10861,1:negative,1:negative,,0.83
10862,2:positive,2:positive,,0.86
10863,1:negative,1:negative,,0.73
10864,2:positive,2:positive,,0.796
10865,2:positive,2:positive,,0.87
10866,3:neutral,3:neutral,,0.76
10867,2:positive,2:positive,,0.99
10868,2:positive,2:positive,,0.9
10869,2:positive,2:positive,,0.88
10870,2:positive,2:positive,,0.92
10871,2:positive,2:positive,,0.81
10872,3:neutral,3:neutral,,0.73
10873,1:negative,1:negative,,0.82
10874,2:positive,2:positive,,0.86
10875,2:positive,2:positive,,0.84
10876,2:positive,2:positive,,0.83
10877,2:positive,2:positive,,0.89
10878,2:positive,2:positive,,0.86
10879,2:positive,2:positive,,0.93
10880,2:positive,2:positive,,0.9
10881,1:negative,1:negative,,0.86
10882,1:negative,1:negative,,0.68
10883,3:neutral,3:neutral,,0.73
10884,1:negative,1:negative,,0.65
10885,2:positive,2:positive,,0.9
10886,2:positive,2:positive,,0.95
10887,3:neutral,3:neutral,,0.8
10888,2:positive,2:positive,,0.8
10889,1:negative,1:negative,,0.84
10890,2:positive,2:positive,,0.88
10891,3:neutral,3:neutral,,0.74
10892,2:positive,2:positive,,0.96
10893,2:positive,2:positive,,0.79
10894,2:positive,2:positive,,0.97
10895,3:neutral,3:neutral,,0.67
10896,2:positive,2:positive,,0.84
10897,2:positive,2:positive,,0.93
10898,2:positive,2:positive,,0.86
10899,1:negative,1:negative,,0.75
10900,1:negative,1:negative,,0.83
10901,1:negative,1:negative,,0.79
10902,2:positive,2:positive,,0.91
10903,2:positive,2:positive,,0.84
10904,3:neutral,3:neutral,,0.69
10905,2:positive,2:positive,,0.89
10906,1:negative,1:negative,,0.89
10907,2:positive,2:positive,,0.92
10908,2:positive,2:positive,,0.85
10909,2:positive,2:positive,,0.9
10910,1:negative,1:negative,,0.79
10911,3:neutral,3:neutral,,0.65
10912,2:positive,2:positive,,0.86
10913,2:positive,2:positive,,0.91
10914,1:negative,1:negative,,0.8
10915,2:positive,2:positive,,0.82
10916,2:positive,2:positive,,0.93
10917,2:positive,2:positive,,0.92
10918,2:positive,2:positive,,0.92
10919,1:negative,1:negative,,0.83
10920,1:negative,1:negative,,0.87
10921,2:positive,2:positive,,0.89
10922,2:positive,2:positive,,0.88
10923,2:positive,2:positive,,0.84
10924,3:neutral,3:neutral,,0.71
10925,1:negative,1:negative,,0.72
10926,2:positive,2:positive,,0.9
10927,2:positive,2:positive,,0.92
10928,1:negative,1:negative,,0.75
10929,1:negative,1:negative,,0.87
10930,2:positive,2:positive,,0.9
10931,2:positive,2:positive,,0.81
10932,1:negative,1:negative,,0.72
10933,2:positive,2:positive,,0.94
10934,1:negative,1:negative,,0.92
10935,3:neutral,3:neutral,,0.67
10936,3:neutral,3:neutral,,0.65
10937,2:positive,2:positive,,0.91
10938,2:positive,2:positive,,0.94
10939,3:neutral,3:neutral,,0.78
10940,3:neutral,3:neutral,,0.79
10941,2:positive,2:positive,,0.87
10942,2:positive,2:positive,,0.91
10943,2:positive,2:positive,,0.85
10944,1:negative,1:negative,,0.9
10945,1:negative,1:negative,,0.72
10946,2:positive,2:positive,,0.89
10947,2:positive,2:positive,,0.96
10948,2:positive,2:positive,,0.99
10949,2:positive,2:positive,,0.9
10950,1:negative,1:negative,,0.97
10951,2:positive,2:positive,,0.93
10952,2:positive,2:positive,,0.91
10953,2:positive,2:positive,,0.83
10954,2:positive,2:positive,,0.92
10955,2:positive,2:positive,,0.91
10956,3:neutral,3:neutral,,0.79
10957,3:neutral,3:neutral,,0.77
10958,2:positive,2:positive,,0.93
10959,1:negative,1:negative,,0.92
10960,1:negative,1:negative,,0.98
10961,2:positive,2:positive,,0.83
10962,1:negative,1:negative,,0.89
10963,1:negative,1:negative,,0.8
10964,3:neutral,3:neutral,,0.62
10965,2:positive,2:positive,,0.97
10966,2:positive,2:positive,,0.86
10967,3:neutral,3:neutral,,0.58
10968,2:positive,2:positive,,0.95
10969,1:negative,1:negative,,0.76
10970,1:negative,1:negative,,0.87
10971,2:positive,2:positive,,0.95
10972,2:positive,2:positive,,0.77
10973,2:positive,2:positive,,0.89
10974,1:negative,1:negative,,0.88
10975,3:neutral,3:neutral,,0.68
10976,2:positive,2:positive,,0.9
10977,3:neutral,3:neutral,,0.7
10978,3:neutral,3:neutral,,0.73
10979,2:positive,2:positive,,0.84
10980,2:positive,2:positive,,0.86
10981,2:positive,2:positive,,0.89
10982,3:neutral,3:neutral,,0.75
10983,2:positive,2:positive,,0.91
10984,1:negative,1:negative,,0.85
10985,1:negative,1:negative,,0.87
10986,1:negative,1:negative,,0.74
10987,2:positive,2:positive,,0.86
10988,2:positive,2:positive,,0.81
10989,2:positive,2:positive,,0.96
10990,2:positive,2:positive,,0.84
10991,1:negative,1:negative,,0.87
10992,2:positive,2:positive,,0.88
10993,1:negative,1:negative,,0.89
10994,3:neutral,3:neutral,,0.67
10995,2:positive,2:positive,,0.91
10996,2:positive,2:positive,,0.83
10997,2:positive,2:positive,,0.87
10998,2:positive,2:positive,,0.92
10999,2:positive,2:positive,,0.87
11000,3:neutral,3:neutral,,0.73
11001,1:negative,1:negative,,0.88
11002,3:neutral,3:neutral,,0.64
11003,2:positive,2:positive,,0.83
11004,2:positive,2:positive,,0.89
11005,2:positive,2:positive,,0.94
11006,2:positive,2:positive,,0.99
11007,1:negative,1:negative,,0.7
11008,1:negative,1:negative,,0.71
11009,2:positive,2:positive,,0.98
11010,2:positive,2:positive,,0.89
11011,2:positive,2:positive,,0.94
11012,2:positive,2:positive,,0.92
11013,3:neutral,3:neutral,,0.57
11014,2:positive,2:positive,,0.91
11015,1:negative,1:negative,,0.94
11016,2:positive,2:positive,,0.87
11017,1:negative,1:negative,,0.74
11018,2:positive,2:positive,,0.91
11019,1:negative,1:negative,,0.85
11020,1:negative,1:negative,,0.88
11021,1:negative,1:negative,,0.73
11022,2:positive,2:positive,,0.95
11023,1:negative,1:negative,,0.8
11024,2:positive,2:positive,,0.94
11025,2:positive,2:positive,,0.83
11026,3:neutral,3:neutral,,0.66
11027,1:negative,1:negative,,0.83
11028,1:negative,1:negative,,0.8
11029,2:positive,2:positive,,0.82
11030,2:positive,2:positive,,0.91
11031,1:negative,1:negative,,0.9
11032,2:positive,2:positive,,0.88
11033,2:positive,2:positive,,0.88
11034,3:neutral,3:neutral,,0.76
11035,2:positive,2:positive,,0.97
11036,2:positive,2:positive,,0.94
11037,3:neutral,3:neutral,,0.63
11038,1:negative,1:negative,,0.83
11039,2:positive,2:positive,,0.93
11040,3:neutral,3:neutral,,0.77
11041,3:neutral,3:neutral,,0.82
11042,2:positive,2:positive,,0.94
11043,1:negative,1:negative,,0.7
11044,2:positive,2:positive,,0.9
11045,3:neutral,3:neutral,,0.83
11046,2:positive,2:positive,,0.92
11047,2:positive,2:positive,,0.97
11048,1:negative,1:negative,,0.78
11049,2:positive,2:positive,,0.86
11050,2:positive,2:positive,,0.93
11051,2:positive,2:positive,,0.94
11052,3:neutral,3:neutral,,0.8
11053,2:positive,2:positive,,0.9
11054,1:negative,1:negative,,0.85
11055,3:neutral,3:neutral,,0.77
11056,2:positive,2:positive,,0.81
11057,1:negative,1:negative,,0.88
11058,2:positive,2:positive,,0.812
11059,3:neutral,3:neutral,,0.71
11060,1:negative,2:positive,+,0.609
11061,1:negative,1:negative,,0.92
